1.164529999999999518e+03 6.798910000000001673e+03
1.164649999999999409e+03 6.798870000000001710e+03
1.180619999999999436e+03 6.795660000000001673e+03
1.179179999999999382e+03 6.789690000000001419e+03
1.087459999999999354e+03 6.802340000000001055e+03
1.085619999999999436e+03 6.802540000000000873e+03
1.066129999999999427e+03 6.804140000000001237e+03
1.046599999999999454e+03 6.805660000000001673e+03
1.046639999999999418e+03 6.805660000000001673e+03
1.027109999999999445e+03 6.807070000000001528e+03
9.880509999999994761e+02 6.809840000000001965e+03
9.869489999999995007e+02 6.809920000000001892e+03
9.869489999999995007e+02 6.816050000000002001e+03
9.884799999999994498e+02 6.815980000000002292e+03
1.047069999999999482e+03 6.811760000000002037e+03
1.064299999999999500e+03 6.810430000000002110e+03
1.062889999999999418e+03 6.806720000000002074e+03
1.068629999999999427e+03 6.804570000000002437e+03
1.070659999999999400e+03 6.809920000000002801e+03
1.086169999999999391e+03 6.808630000000002838e+03
1.086209999999999354e+03 6.808630000000002838e+03
1.089689999999999372e+03 6.808280000000002474e+03
1.087459999999999354e+03 6.802340000000002874e+03
9.595309999999993806e+02 6.816290000000002692e+03
9.532809999999993806e+02 6.818480000000002292e+03
9.595309999999993806e+02 6.818050000000002001e+03
9.595309999999993806e+02 6.816290000000001783e+03
